Date,stock2,stock1,Short signal,Short exit,zscore,zscore shift,Long signal,Long exit
2019-03-08,16.270000457763672,121.62000274658203,False,False,0.7797219420507663,0.9605391477928892,False,False
2019-03-11,16.56999969482422,123.62000274658203,False,False,0.6759905462444366,0.7797219420507663,False,False
2019-03-12,16.899999618530273,123.9000015258789,False,False,0.7654845150846683,0.6759905462444366,False,False
2019-03-13,17.31999969482422,124.66999816894531,False,False,0.8325224545491174,0.7654845150846683,False,False
2019-03-14,17.260000228881836,124.5999984741211,False,False,0.8189207209562603,0.8325224545491174,False,False
2019-03-15,17.270000457763672,125.30999755859375,False,False,0.7478123827765902,0.8189207209562603,False,False
2019-03-18,17.389999389648438,125.87999725341797,False,False,0.7300759810138592,0.7478123827765902,False,False
2019-03-19,17.1200008392334,125.27999877929688,False,False,0.698224738984114,0.7300759810138592,False,False
2019-03-20,17.600000381469727,124.69000244140625,False,False,0.9273557719778808,0.698224738984114,False,False
2019-03-21,17.690000534057617,125.86000061035156,False,False,0.8355531183192646,0.9273557719778808,False,False
2019-03-22,16.68000030517578,123.08999633789062,False,False,0.77240389477202,0.8355531183192646,False,False
2019-03-25,16.709999084472656,122.88999938964844,False,False,0.804617778232408,0.77240389477202,False,False
2019-03-26,17.110000610351562,124.12999725341797,False,False,0.8157824305021869,0.804617778232408,False,False
2019-03-27,17.059999465942383,122.79000091552734,False,False,0.9406101392085133,0.8157824305021869,False,False
2019-03-28,16.81999969482422,123.0199966430664,False,False,0.8303967603795266,0.9406101392085133,False,False
2019-03-29,16.709999084472656,123.18000030517578,False,False,0.7736678113673244,0.8303967603795266,False,False
2019-04-01,17.389999389648438,124.94000244140625,False,False,0.828496265043913,0.7736678113673244,False,False
2019-04-02,17.1299991607666,124.93000030517578,False,False,0.7384890205472209,0.828496265043913,False,False
2019-04-03,16.93000030517578,123.88999938964844,False,False,0.7772656491298712,0.7384890205472209,False,False
2019-04-04,17.139999389648438,124.80000305175781,False,False,0.755687278583461,0.7772656491298712,False,False
2019-04-05,17.700000762939453,126.41999816894531,False,False,0.7806753540789052,0.755687278583461,False,False
2019-04-08,17.600000381469727,126.68000030517578,False,False,0.7194495337895618,0.7806753540789052,False,False
2019-04-09,17.260000228881836,125.54000091552734,False,False,0.720232079947634,0.7194495337895618,False,False
2019-04-10,17.450000762939453,125.48999786376953,False,False,0.7916411599979816,0.720232079947634,False,False
2019-04-11,17.190000534057617,125.98999786376953,False,False,0.6486842147711614,0.7916411599979816,False,False
2019-04-12,17.760000228881836,119.76000213623047,True,False,1.5117660433651725,0.6486842147711614,False,False
2019-04-15,17.3799991607666,120.13999938964844,False,False,1.3394280764535844,1.5117660433651725,False,False
2019-04-16,17.469999313354492,121.16999816894531,False,False,1.2585551064747602,1.3394280764535844,False,False
2019-04-17,17.739999771118164,120.2699966430664,False,False,1.4491567224690205,1.2585551064747602,False,False
2019-04-18,17.6200008392334,119.86000061035156,False,False,1.4529678280753064,1.4491567224690205,False,False
2019-04-22,18.780000686645508,121.9000015258789,False,False,1.616765872665394,1.4529678280753064,False,False
2019-04-23,18.68000030517578,122.0199966430664,False,False,1.5715733225946324,1.616765872665394,False,False
2019-04-24,18.149999618530273,118.27999877929688,False,False,1.8063508363276495,1.5715733225946324,False,False
2019-04-25,17.93000030517578,117.9000015258789,False,False,1.7748864900359551,1.8063508363276495,False,False
2019-04-26,17.3799991607666,117.0999984741211,False,False,1.6759620102166366,1.7748864900359551,False,False
2019-04-29,17.149999618530273,117.72000122070312,False,False,1.5260949739867928,1.6759620102166366,False,False
2019-04-30,17.040000915527344,120.05999755859375,False,False,1.2287514988801487,1.5260949739867928,False,False
2019-05-01,16.530000686645508,117.80999755859375,False,False,1.2934850469374184,1.2287514988801487,False,False
2019-05-02,15.520000457763672,116.37999725341797,False,True,1.072737148983233,1.2934850469374184,False,False
2019-05-03,15.680000305175781,117.2699966430664,False,False,1.0347017230161073,1.072737148983233,False,False
2019-05-06,15.770000457763672,118.4000015258789,False,False,0.9433771499272363,1.0347017230161073,False,False
2019-05-07,15.510000228881836,118.2699966430664,False,False,0.8573120424427502,0.9433771499272363,False,False
2019-05-08,15.5600004196167,117.5,False,False,0.9625346128034119,0.8573120424427502,False,False
2019-05-09,15.270000457763672,121.19000244140625,False,False,0.44279315071316994,0.9625346128034119,False,False
2019-05-10,15.260000228881836,121.98999786376953,False,False,0.35243978957262917,0.44279315071316994,False,False
2019-05-13,15.029999732971191,120.44000244140625,False,False,0.4285460435489721,0.35243978957262917,False,False
2019-05-14,15.460000038146973,121.63999938964844,False,False,0.46887589874019536,0.4285460435489721,False,False
2019-05-15,15.430000305175781,122.13999938964844,False,False,0.40327163794422216,0.46887589874019536,False,False
2019-05-16,15.710000038146973,120.80000305175781,False,False,0.6568324970253608,0.40327163794422216,False,False
2019-05-17,15.470000267028809,120.5199966430664,False,False,0.5942462811500523,0.6568324970253608,False,False
2019-05-20,15.539999961853027,120.83999633789062,False,False,0.5867183299918369,0.5942462811500523,False,False
2019-05-21,15.84000015258789,121.33999633789062,False,False,0.6480815289887897,0.5867183299918369,False,False
2019-05-22,15.430000305175781,120.56999969482422,False,False,0.573149678878405,0.6480815289887897,False,False
2019-05-23,14.5600004196167,117.87000274658203,False,False,0.5197252220299924,0.573149678878405,False,False
2019-05-24,14.430000305175781,118.70999908447266,False,False,0.37226779112840963,0.5197252220299924,False,False
2019-05-28,14.329999923706055,118.30999755859375,False,False,0.3745512188029063,0.37226779112840963,False,False
2019-05-29,14.09000015258789,116.7699966430664,False,False,0.44449633939136535,0.3745512188029063,False,False
2019-05-30,13.619999885559082,115.37999725341797,False,False,0.3966641470090681,0.44449633939136535,False,False
2019-05-31,13.149999618530273,113.8499984741211,False,False,0.3596720908991245,0.3966641470090681,False,False
2019-06-03,13.329999923706055,115.98999786376953,False,False,0.19732994747315835,0.3596720908991245,False,False
2019-06-04,13.449999809265137,117.30000305175781,False,False,0.10403388034304774,0.19732994747315835,False,False
2019-06-05,13.1899995803833,117.6500015258789,False,False,-0.05308185358926235,0.10403388034304774,False,False
2019-06-06,13.25,120.68000030517578,False,False,-0.3595393071086116,-0.05308185358926235,False,False
2019-06-07,13.3100004196167,121.4800033569336,False,False,-0.4189865113533873,-0.3595393071086116,False,False
2019-06-10,13.449999809265137,122.29000091552734,False,False,-0.4429994130740027,-0.4189865113533873,False,False
2019-06-11,13.40999984741211,121.16999816894531,False,False,-0.34019012529570114,-0.4429994130740027,False,False
2019-06-12,13.020000457763672,120.19000244140625,False,False,-0.4119650320564624,-0.34019012529570114,False,False
2019-06-13,13.279999732971191,120.91000366210938,False,False,-0.3708706388597205,-0.4119650320564624,False,False
2019-06-14,12.979999542236328,120.80999755859375,False,False,-0.4981250248030935,-0.3708706388597205,False,False
2019-06-17,13.329999923706055,121.38999938964844,False,False,-0.40017840402284854,-0.4981250248030935,False,False
2019-06-18,13.670000076293945,122.93000030517578,False,False,-0.4134657583464312,-0.40017840402284854,False,False
2019-06-19,13.630000114440918,122.88999938964844,False,False,-0.4269059572710474,-0.4134657583464312,False,False
2019-06-20,14.109999656677246,124.27999877929688,False,False,-0.3653809533852793,-0.4269059572710474,False,False
2019-06-21,14.050000190734863,124.93000030517578,False,False,-0.45963631877395006,-0.3653809533852793,False,False
2019-06-24,13.930000305175781,124.91000366210938,False,False,-0.50938395542508,-0.45963631877395006,False,False
2019-06-25,13.899999618530273,123.63999938964844,False,False,-0.3882281981876069,-0.50938395542508,False,False
2019-06-26,14.390000343322754,123.93000030517578,False,False,-0.20957148410556134,-0.3882281981876069,False,False
2019-06-27,14.199999809265137,123.11000061035156,False,False,-0.20274595379350668,-0.20957148410556134,False,False
2019-06-28,14.210000038146973,124.44000244140625,False,False,-0.3395858518863137,-0.20274595379350668,False,False
2019-07-01,14.25,124.83999633789062,False,False,-0.3647333886844325,-0.3395858518863137,False,False
2019-07-02,13.550000190734863,122.93000030517578,False,False,-0.4667629982231859,-0.3647333886844325,False,False
2019-07-03,13.65999984741211,123.3499984741211,False,False,-0.462674950998153,-0.4667629982231859,False,False
2019-07-05,13.760000228881836,123.54000091552734,False,False,-0.43879482685609117,-0.462674950998153,False,False
2019-07-08,13.520000457763672,123.5999984741211,False,False,-0.5515323499014272,-0.43879482685609117,False,False
2019-07-09,13.539999961853027,123.3499984741211,False,False,-0.516011381427461,-0.5515323499014272,False,False
2019-07-10,13.899999618530273,125.44000244140625,False,False,-0.5780129116967023,-0.516011381427461,False,False
2019-07-11,13.649999618530273,125.43000030517578,False,False,-0.6866741846012541,-0.5780129116967023,False,False
2019-07-12,13.920000076293945,125.9800033569336,False,False,-0.625726077029634,-0.6866741846012541,False,False
2019-07-15,13.479999542236328,125.72000122070312,False,False,-0.7927536357089774,-0.625726077029634,False,False
2019-07-16,13.319999694824219,124.76000213623047,False,False,-0.7642794387774169,-0.7927536357089774,False,False
2019-07-17,13.220000267028809,124.13999938964844,False,False,-0.7444147405274414,-0.7642794387774169,False,False
2019-07-18,13.380000114440918,124.68000030517578,False,False,-0.7286889985946352,-0.7444147405274414,False,False
2019-07-19,13.65999984741211,125.04000091552734,False,False,-0.6413562965625056,-0.7286889985946352,False,False
2019-07-22,13.670000076293945,125.30999755859375,False,False,-0.6652550704995713,-0.6413562965625056,False,False
2019-07-23,13.760000228881836,125.81999969482422,False,False,-0.6789208422232138,-0.6652550704995713,False,False
2019-07-24,13.970000267028809,126.54000091552734,False,False,-0.6622909116258501,-0.6789208422232138,False,False
2019-07-25,13.75,125.62999725341797,False,False,-0.663471640622115,-0.6622909116258501,False,False
2019-07-26,13.75,123.72000122070312,False,False,-0.4623073562869769,-0.663471640622115,False,False
2019-07-29,13.5,124.2300033569336,False,False,-0.6272401974323759,-0.4623073562869769,False,False
2019-07-30,14.130000114440918,124.33999633789062,False,False,-0.3631562533381737,-0.6272401974323759,False,False
2019-07-31,14.069999694824219,123.11000061035156,False,False,-0.2583402444606644,-0.3631562533381737,False,False
2019-08-01,13.529999732971191,120.73999786376953,False,False,-0.23965852021046571,-0.2583402444606644,False,False
2019-08-02,13.279999732971191,120.7300033569336,False,False,-0.35130816524352837,-0.23965852021046571,False,False
2019-08-05,12.5,118.73999786376953,False,False,-0.49896146521063817,-0.35130816524352837,False,False
2019-08-06,12.15999984741211,119.37999725341797,False,False,-0.736240173845515,-0.49896146521063817,False,False
2019-08-07,12.050000190734863,119.0999984741211,False,False,-0.7603365035748243,-0.736240173845515,False,False
2019-08-08,12.859999656677246,123.2300033569336,False,False,-0.8146974177288953,-0.7603365035748243,False,False
2019-08-09,12.869999885559082,122.41999816894531,False,False,-0.723403884383423,-0.8146974177288953,False,False
2019-08-12,12.739999771118164,121.55000305175781,False,False,-0.6911239593632534,-0.723403884383423,False,False
2019-08-13,12.949999809265137,122.38999938964844,False,False,-0.6827278841387059,-0.6911239593632534,False,False
2019-08-14,12.300000190734863,117.73999786376953,False,False,-0.4854073688911655,-0.6827278841387059,False,False
2019-08-15,12.020000457763672,116.94999694824219,False,False,-0.5362016381617992,-0.4854073688911655,False,False
2019-08-16,12.449999809265137,115.80999755859375,False,False,-0.1951133538983207,-0.5362016381617992,False,False
2019-08-19,12.880000114440918,117.30999755859375,False,False,-0.1588433893559972,-0.1951133538983207,False,False
2019-08-20,12.619999885559082,116.12999725341797,False,False,-0.149364936915456,-0.1588433893559972,False,False
2019-08-21,12.420000076293945,117.87999725341797,False,False,-0.44232386169932575,-0.149364936915456,False,False
2019-08-22,12.260000228881836,117.7300033569336,False,False,-0.5039824787227242,-0.44232386169932575,False,False
2019-08-23,11.75,115.18000030517578,False,False,-0.47328261266841154,-0.5039824787227242,False,False
2019-08-26,11.630000114440918,115.73999786376953,False,False,-0.5990198018545595,-0.47328261266841154,False,False
2019-08-27,11.529999732971191,115.83000183105469,False,False,-0.6614273555701877,-0.5990198018545595,False,False
2019-08-28,11.9399995803833,116.83000183105469,False,False,-0.5630883652130971,-0.6614273555701877,False,False
2019-08-29,12.199999809265137,117.5199966430664,False,False,-0.5101946329232826,-0.5630883652130971,False,False
2019-08-30,11.84000015258789,117.72000122070312,False,False,-0.7135770331709248,-0.5101946329232826,False,False
2019-09-03,11.770000457763672,116.2699966430664,False,False,-0.5866795706831053,-0.7135770331709248,False,False
2019-09-04,12.109999656677246,117.25,False,False,-0.5247505415456059,-0.5866795706831053,False,False
2019-09-05,12.539999961853027,117.63999938964844,False,False,-0.3574399623367743,-0.5247505415456059,False,False
2019-09-06,12.449999809265137,118.26000213623047,False,False,-0.4700016752223441,-0.3574399623367743,False,False
2019-09-09,12.899999618530273,119.38999938964844,False,False,-0.3802434362769991,-0.4700016752223441,False,False
2019-09-10,12.829999923706055,121.8499984741211,False,False,-0.6809394408133391,-0.3802434362769991,False,False
2019-09-11,13.010000228881836,121.27999877929688,False,False,-0.535154828487641,-0.6809394408133391,False,False
2019-09-12,12.579999923706055,121.41999816894531,False,False,-0.7534683820047727,-0.535154828487641,False,False
2019-09-13,12.699999809265137,121.5,False,False,-0.7047298266520586,-0.7534683820047727,False,False
2019-09-16,14.170000076293945,124.12000274658203,False,False,-0.3228159155094749,-0.7047298266520586,False,False
2019-09-17,13.069999694824219,123.88999938964844,False,False,-0.7869235582181241,-0.3228159155094749,False,False
2019-09-18,13.029999732971191,124.18000030517578,False,False,-0.8361520020067926,-0.7869235582181241,False,False
2019-09-19,13.039999961853027,123.66000366210938,False,False,-0.7764148863163057,-0.8361520020067926,False,False
2019-09-20,13.180000305175781,124.31999969482422,False,False,-0.78175769916236,-0.7764148863163057,False,False
2019-09-23,13.100000381469727,124.9000015258789,False,False,-0.8796776156630999,-0.78175769916236,False,False
2019-09-24,12.220000267028809,123.73999786376953,False,False,-1.1774989114084384,-0.8796776156630999,False,False
2019-09-25,12.319999694824219,123.51000213623047,False,False,-1.103805514947501,-1.1774989114084384,False,False
2019-09-26,11.9399995803833,120.16000366210938,False,False,-0.9321189086572607,-1.103805514947501,False,False
2019-09-27,12.199999809265137,118.5999984741211,False,False,-0.6303142784648723,-0.9321189086572607,False,False
2019-09-30,12.270000457763672,118.5999984741211,False,False,-0.5957300196703308,-0.6303142784648723,False,False
2019-10-01,11.789999961853027,116.01000213623047,False,False,-0.5470221800557481,-0.5957300196703308,False,False
2019-10-02,11.300000190734863,112.29000091552734,False,False,-0.37566425645985874,-0.5470221800557481,False,False
2019-10-03,11.65999984741211,113.1500015258789,False,False,-0.2862737853373756,-0.37566425645985874,False,False
2019-10-04,11.5600004196167,113.8499984741211,False,False,-0.4193213995563059,-0.2862737853373756,False,False
2019-10-07,11.40999984741211,113.26000213623047,False,False,-0.43004712435473336,-0.4193213995563059,False,False
2019-10-08,11.09000015258789,111.70999908447266,False,False,-0.4210586519097511,-0.43004712435473336,False,False
2019-10-09,11.1899995803833,113.13999938964844,False,False,-0.5338167836348441,-0.4210586519097511,False,False
2019-10-10,11.399999618530273,114.58999633789062,False,False,-0.5886412668178861,-0.5338167836348441,False,False
2019-10-11,11.739999771118164,116.1500015258789,False,False,-0.5885483720481002,-0.5886412668178861,False,False
2019-10-14,11.779999732971191,116.18000030517578,False,False,-0.5713788768495776,-0.5885483720481002,False,False
2019-10-15,11.84000015258789,116.30999755859375,False,False,-0.5553527079230853,-0.5713788768495776,False,False
2019-10-16,11.619999885559082,115.11000061035156,False,False,-0.5325510793835014,-0.5553527079230853,False,False
2019-10-17,11.550000190734863,115.3499984741211,False,False,-0.5964236310620769,-0.5325510793835014,False,False
2019-10-18,11.300000190734863,114.73999786376953,False,False,-0.6590763925377889,-0.5964236310620769,False,False
2019-10-21,11.529999732971191,116.61000061035156,False,False,-0.7495533374712318,-0.6590763925377889,False,False
2019-10-22,11.729999542236328,117.80000305175781,False,False,-0.7789195001567015,-0.7495533374712318,False,False
2019-10-23,12.010000228881836,117.9800033569336,False,False,-0.6563720484661754,-0.7789195001567015,False,False
2019-10-24,11.9399995803833,117.58000183105469,False,False,-0.6471128563060989,-0.6563720484661754,False,False
2019-10-25,11.979999542236328,118.66999816894531,False,False,-0.7480608154756827,-0.6471128563060989,False,False
2019-10-28,11.9399995803833,118.4800033569336,False,False,-0.747237786154069,-0.7480608154756827,False,False
2019-10-29,12.010000228881836,118.12999725341797,False,False,-0.6730552175117049,-0.747237786154069,False,False
2019-10-30,11.5600004196167,116.36000061035156,False,False,-0.7056642904499963,-0.6730552175117049,False,False
2019-10-31,11.529999732971191,116.13999938964844,False,False,-0.6965224159857305,-0.7056642904499963,False,False
2019-11-01,12.050000190734863,116.20999908447266,False,False,-0.4377854264905964,-0.6965224159857305,False,False
2019-11-04,12.520000457763672,121.56999969482422,False,False,-0.7985790674236757,-0.4377854264905964,False,False
2019-11-05,12.640000343322754,121.94000244140625,False,False,-0.780821204326305,-0.7985790674236757,False,False
2019-11-06,12.180000305175781,119.9000015258789,False,False,-0.7833777283138835,-0.780821204326305,False,False
2019-11-07,12.5600004196167,121.88999938964844,False,False,-0.8138152038290256,-0.7833777283138835,False,False
2019-11-08,12.529999732971191,120.93000030517578,False,False,-0.7244445024160658,-0.8138152038290256,False,False
2019-11-11,12.15999984741211,120.80999755859375,False,False,-0.8925929640281511,-0.7244445024160658,False,False
2019-11-12,12.010000228881836,120.95999908447266,False,False,-0.9839152453831719,-0.8925929640281511,False,False
2019-11-13,11.869999885559082,122.27999877929688,False,False,-1.1973084316962286,-0.9839152453831719,False,False
2019-11-14,11.890000343322754,121.95999908447266,False,False,-1.1527243934284048,-1.1973084316962286,False,False
2019-11-15,12.100000381469727,120.63999938964844,False,False,-0.904002674652529,-1.1527243934284048,False,False
2019-11-18,11.779999732971191,118.55000305175781,False,False,-0.8365427109056711,-0.904002674652529,False,False
2019-11-19,11.460000038146973,116.44999694824219,False,False,-0.7683340876801813,-0.8365427109056711,False,False
2019-11-20,11.6899995803833,117.33999633789062,False,False,-0.7481920360993272,-0.7683340876801813,False,False
2019-11-21,11.890000343322754,118.7699966430664,False,False,-0.8047033403117647,-0.7481920360993272,False,False
2019-11-22,12.199999809265137,118.62999725341797,False,False,-0.6336351591423374,-0.8047033403117647,False,False
2019-11-25,12.109999656677246,118.37999725341797,False,False,-0.6506922052679707,-0.6336351591423374,False,False
2019-11-26,11.829999923706055,117.79000091552734,False,False,-0.7264902768996413,-0.6506922052679707,False,False
2019-11-27,11.880000114440918,118.06999969482422,False,False,-0.7321716419465985,-0.7264902768996413,False,False
2019-11-29,11.649999618530273,117.12999725341797,False,False,-0.7453903541847907,-0.7321716419465985,False,False
2019-12-02,11.960000038146973,116.80000305175781,False,False,-0.5495993227984716,-0.7453903541847907,False,False
2019-12-03,11.760000228881836,115.88999938964844,False,False,-0.5488330219889093,-0.5495993227984716,False,False
2019-12-04,12.170000076293945,116.94000244140625,False,False,-0.46011262962492977,-0.5488330219889093,False,False
2019-12-05,12.039999961853027,116.33000183105469,False,False,-0.45635631878432914,-0.46011262962492977,False,False
2019-12-06,12.449999809265137,118.01000213623047,False,False,-0.4422140860947854,-0.45635631878432914,False,False
2019-12-09,12.59000015258789,117.30000305175781,False,False,-0.2953812109730238,-0.4422140860947854,False,False
2019-12-10,12.59000015258789,117.88999938964844,False,False,-0.36126076605066265,-0.2953812109730238,False,False
2019-12-11,12.609999656677246,116.2300033569336,False,False,-0.16545953119187357,-0.36126076605066265,False,False
2019-12-12,13.029999732971191,118.80999755859375,False,False,-0.25568689932798816,-0.16545953119187357,False,False
2019-12-13,12.720000267028809,117.95999908447266,False,False,-0.30695897071570283,-0.25568689932798816,False,False
2019-12-16,13.130000114440918,119.36000061035156,False,False,-0.27011815479526124,-0.30695897071570283,False,False
2019-12-17,13.369999885559082,118.5999984741211,False,False,-0.0767504144247386,-0.27011815479526124,False,False
2019-12-18,13.420000076293945,118.55000305175781,False,False,-0.04865041445905045,-0.0767504144247386,False,False
2019-12-19,13.180000305175781,118.12999725341797,False,False,-0.11112872373836288,-0.04865041445905045,False,False
2019-12-20,13.210000038146973,119.68000030517578,False,False,-0.26855563031407687,-0.11112872373836288,False,False
2019-12-23,13.5600004196167,120.33000183105469,False,False,-0.18160617754286157,-0.26855563031407687,False,False
2019-12-24,13.619999885559082,120.33999633789062,False,False,-0.15600926424367845,-0.18160617754286157,False,False
2019-12-26,13.6899995803833,120.5999984741211,False,False,-0.15336109509377283,-0.15600926424367845,False,False
2019-12-27,13.479999542236328,120.30000305175781,False,False,-0.21410053852567973,-0.15336109509377283,False,False
2019-12-30,13.420000076293945,119.8499984741211,False,False,-0.19185573738564415,-0.21410053852567973,False,False
2019-12-31,13.579999923706055,120.51000213623047,False,False,-0.19232484360959404,-0.19185573738564415,False,False
2020-01-02,13.680000305175781,121.43000030517578,False,False,-0.24783761801975934,-0.19232484360959404,False,False
2020-01-03,13.75,121.01000213623047,False,False,-0.1714909072940721,-0.24783761801975934,False,False
2020-01-06,13.960000038146973,120.5999984741211,False,False,-0.035303923649911646,-0.1714909072940721,False,False
2020-01-07,13.789999961853027,119.05999755859375,False,False,0.05938585500594676,-0.035303923649911646,False,False
2020-01-08,13.279999732971191,117.69999694824219,False,False,-0.017555059604704278,0.05938585500594676,False,False
2020-01-09,13.449999809265137,117.51000213623047,False,False,0.08054727738405434,-0.017555059604704278,False,False
2020-01-10,13.180000305175781,116.44000244140625,False,False,0.07807936801614042,0.08054727738405434,False,False
2020-01-13,13.1899995803833,116.66000366210938,False,False,0.057877851879495824,0.07807936801614042,False,False
2020-01-14,13.279999732971191,116.30000305175781,False,False,0.13956612829440382,0.057877851879495824,False,False
2020-01-15,13.239999771118164,116.12999725341797,False,False,0.14053994331513187,0.13956612829440382,False,False
2020-01-16,13.34000015258789,116.88999938964844,False,False,0.10037089340278328,0.14053994331513187,False,False
2020-01-17,13.210000038146973,115.58000183105469,False,False,0.18916328394360718,0.10037089340278328,False,False
2020-01-21,12.850000381469727,113.30999755859375,False,False,0.28260022628190745,0.18916328394360718,False,False
2020-01-22,12.449999809265137,112.9000015258789,False,False,0.13904318898562093,0.28260022628190745,False,False
2020-01-23,12.220000267028809,113.0999984741211,False,False,0.0030888333290431083,0.13904318898562093,False,False
2020-01-24,11.930000305175781,111.8499984741211,False,False,0.003838544071192641,0.0030888333290431083,False,False
2020-01-27,11.6899995803833,110.38999938964844,False,False,0.05352026833826635,0.003838544071192641,False,False
2020-01-28,11.770000457763672,111.12000274658203,False,False,0.00819980706180232,0.05352026833826635,False,False
2020-01-29,11.75,110.37000274658203,False,False,0.08684522260342123,0.00819980706180232,False,False
2020-01-30,11.859999656677246,111.4000015258789,False,False,0.021200139906601887,0.08684522260342123,False,False
2020-01-31,11.369999885559082,107.13999938964844,False,False,0.2781333109852254,0.021200139906601887,False,False
2020-02-03,11.470000267028809,106.27999877929688,False,False,0.43688948738766636,0.2781333109852254,False,False
2020-02-04,11.770000457763672,106.8499984741211,False,False,0.522724751774631,0.43688948738766636,False,False
2020-02-05,12.15999984741211,110.27999877929688,False,False,0.30488439584089055,0.522724751774631,False,False
